0.1966	-0.244817359	-0.17372658	-0.077990709	0.283812417	0.457953291	0.562391515	-0.270851637	-0.972268208	-0.757500352	0.396366424	0.977355413	0.180570336	-0.213314626	-0.123611599	0.169677924	-0.123802112	-0.305045524	0.008783082	1.32E-09	1.68E-26	-2.00E-16	-3.15E-20	2.93E-24	-7.19E-41
0.1967	-0.244986783	-0.173679458	-0.075430071	0.283378166	0.459267893	0.563440362	-0.273344725	-0.975025877	-0.757138154	0.382009495	0.977412042	0.191831041	-0.213807055	-0.123325337	0.169562028	-0.126439761	-0.305795901	0.009680203	1.46E-09	1.57E-26	-1.04E-16	-3.47E-20	3.22E-24	-7.93E-41
0.1968	-0.245242855	-0.173858063	-0.072406003	0.28303191	0.460380249	0.5644066	-0.274077554	-0.977897254	-0.757958655	0.365511862	0.977474684	0.204938082	-0.21390572	-0.122855958	0.169490194	-0.12930924	-0.306161997	0.010021205	1.51E-09	1.30E-26	2.95E-17	-3.60E-20	3.34E-24	-8.21E-41
0.1969	-0.245557663	-0.174268022	-0.069063124	0.282842538	0.461192314	0.565125555	-0.272665362	-0.980829832	-0.760009826	0.346837811	0.977534209	0.219846501	-0.213535019	-0.122188024	0.169480631	-0.132315936	-0.306026068	0.009666972	1.45E-09	8.67E-27	1.99E-16	-3.47E-20	3.22E-24	-7.92E-41
0.197	-0.245903296	-0.174914962	-0.065546053	0.282878937	0.461606043	0.565432554	-0.268723385	-0.983771108	-0.763339639	0.325951631	0.977581483	0.236511342	-0.212619348	-0.121306098	0.169551549	-0.135313234	-0.305270369	0.008478388	1.27E-09	2.34E-27	3.92E-16	-3.04E-20	2.82E-24	-6.94E-41
0.1971	-0.246251842	-0.17580451	-0.061999019	0.283209996	0.461523394	0.565162921	-0.261866859	-0.986658204	-0.767996066	0.302817609	0.977607373	0.254887646	-0.211083104	-0.120204225	0.169721158	-0.138144813	-0.303777157	0.006316337	9.49E-10	-6.13E-27	5.90E-16	-2.27E-20	2.10E-24	-5.17E-41
0.1972	-0.24657539	-0.176942292	-0.058562157	0.283904604	0.460846321	0.564151983	-0.251711023	-0.989350852	-0.774027077	0.277400032	0.977602746	0.274930455	-0.208850684	-0.118947178	0.170007666	-0.140654348	-0.301428687	0.003041705	4.57E-10	-1.63E-26	7.79E-16	-1.09E-20	1.01E-24	-2.49E-41
0.1973	-0.246846184	-0.178333721	-0.055373172	0.285030622	0.459476781	0.562235417	-0.237875568	-0.991673811	-0.781479334	0.249665641	0.977558568	0.296593324	-0.20584736	-0.117631701	0.170428967	-0.142685517	-0.29810847	-0.001483087	-2.23E-10	-2.72E-26	9.43E-16	5.32E-21	-4.93E-25	1.21E-41
0.1974	-0.24704872	-0.179967365	-0.052569737	0.286574659	0.45731673	0.559326274	-0.220332584	-0.993451667	-0.790295764	0.219774987	0.977473588	0.319711984	-0.202067717	-0.116354691	0.170977963	-0.144081997	-0.293799238	-0.007273901	-1.08E-09	-3.80E-26	1.07E-15	2.57E-20	-2.38E-24	5.87E-41
0.1975	-0.247188423	-0.181803022	-0.050289524	0.288384589	0.454268122	0.555511538	-0.199655884	-0.994509006	-0.800242175	0.188219568	0.977359848	0.343920995	-0.197624692	-0.115213047	0.171604879	-0.144687465	-0.288653153	-0.014138779	-2.03E-09	-4.79E-26	1.13E-15	4.85E-20	-4.50E-24	1.11E-40
0.1976	-0.247272762	-0.183797678	-0.048670204	0.290294717	0.450254506	0.550901934	-0.176478124	-0.994670416	-0.811067052	0.155523242	0.97723069	0.368835241	-0.192642795	-0.114303666	0.17225577	-0.144345597	-0.282838944	-0.021865438	-3.01E-09	-5.59E-26	1.12E-15	7.20E-20	-6.67E-24	1.64E-40
0.1977	-0.247309206	-0.185908319	-0.047849451	0.292139349	0.445360267	0.545608188	-0.151431958	-0.993760482	-0.822518881	0.122209868	0.977099454	0.394069607	-0.187246535	-0.113723448	0.172876688	-0.142900072	-0.276525339	-0.030241595	-3.93E-09	-6.12E-26	1.03E-15	9.42E-20	-8.71E-24	2.15E-40
0.1978	-0.247305224	-0.188091931	-0.047964936	0.293752793	0.439742378	0.539741023	-0.125150039	-0.991603791	-0.834346148	0.088803305	0.976979482	0.419238978	-0.181560422	-0.11356929	0.173413687	-0.140194564	-0.269881065	-0.039054969	-4.73E-09	-6.30E-26	8.30E-16	1.13E-19	-1.05E-23	2.59E-40
0.1979	-0.247268286	-0.1903055	-0.049154332	0.294969354	0.433558163	0.533411166	-0.098265021	-0.988024929	-0.84629734	0.05582741	0.976884115	0.443958239	-0.175708966	-0.113938092	0.17381282	-0.136072753	-0.263074852	-0.048093276	-5.31E-09	-6.02E-26	5.10E-16	1.28E-19	-1.18E-23	2.91E-40
0.198	-0.247205861	-0.192506012	-0.051555311	0.295623338	0.42696495	0.52672934	-0.07140956	-0.982848484	-0.858120942	0.023806043	0.976826695	0.467842276	-0.169816676	-0.11492675	0.174020141	-0.130378314	-0.256275427	-0.057144234	-5.60E-09	-5.22E-26	5.47E-17	1.35E-19	-1.24E-23	3.08E-40
0.1981	-0.247125418	-0.194650453	-0.055305546	0.295549051	0.420120064	0.519806271	-0.04521631	-0.975899041	-0.869565441	-0.006736938	0.976820563	0.490505972	-0.164008063	-0.116632164	0.173981703	-0.122992429	-0.249651519	-0.06599556	-5.53E-09	-3.79E-26	-5.44E-16	1.34E-19	-1.22E-23	3.06E-40
0.1982	-0.247034426	-0.19669581	-0.060542707	0.2945808	0.41318083	0.512752683	-0.020317923	-0.967001187	-0.880379323	-0.035277675	0.97687906	0.511564214	-0.158407635	-0.119151232	0.173643559	-0.114075203	-0.243371857	-0.074434973	-5.01E-09	-1.66E-26	-1.24E-15	1.22E-19	-1.11E-23	2.79E-40
0.1983	-0.246940356	-0.198599067	-0.067400195	0.292552891	0.406304575	0.505679302	0.002652944	-0.955985328	-0.890311074	-0.061292309	0.977015528	0.530631886	-0.153139903	-0.122578211	0.172951763	-0.103912447	-0.237605168	-0.082250189	-3.97E-09	1.26E-26	-1.98E-15	9.84E-20	-8.78E-24	2.25E-40
0.1984	-0.246850676	-0.200317212	-0.075843581	0.28929963	0.399648624	0.498696852	0.023063638	-0.942910447	-0.899109179	-0.084256982	0.977243307	0.547323874	-0.148329376	-0.126903608	0.171852368	-0.092790579	-0.232520181	-0.089228926	-2.32E-09	4.89E-26	-2.70E-15	6.04E-20	-5.15E-24	1.38E-40
0.1985	-0.246772855	-0.20180723	-0.085619434	0.284655323	0.393370303	0.491916058	0.040281505	-0.928133796	-0.906522126	-0.103647835	0.977575739	0.561255061	-0.144100564	-0.131982546	0.170291427	-0.080996018	-0.228285624	-0.095158902	-3.98E-12	8.91E-26	-3.35E-15	6.44E-21	-8.80E-27	1.47E-41
0.1986	-0.246712796	-0.203033035	-0.096459586	0.278526991	0.387626937	0.485437845	0.053832724	-0.912032699	-0.912346805	-0.119079136	0.978016692	0.572122792	-0.140554183	-0.137661041	0.168240033	-0.068815181	-0.225025662	-0.099879161	3.01E-09	1.30E-25	-3.86E-15	-6.43E-20	6.67E-24	-1.47E-40
0.1987	-0.246670108	-0.203996187	-0.10809587	0.271113813	0.382575853	0.479309893	0.063881636	-0.894984481	-0.916643099	-0.130720124	0.978531973	0.580072412	-0.137695353	-0.143785105	0.165769879	-0.056534486	-0.222685409	-0.103434973	6.50E-09	1.68E-25	-4.18E-15	-1.47E-19	1.44E-23	-3.35E-40
0.1988	-0.24664282	-0.204710968	-0.120260119	0.262688331	0.378369873	0.473561886	0.07075283	-0.877366466	-0.91955978	-0.138879395	0.979077827	0.58540069	-0.135505188	-0.150200752	0.162977918	-0.044440351	-0.221165017	-0.105923391	1.02E-08	2.01E-25	-4.24E-15	-2.34E-19	2.25E-23	-5.34E-40
0.1989	-0.246628958	-0.205191669	-0.132684166	0.253523085	0.375057631	0.468223495	0.074770898	-0.859555978	-0.921245692	-0.143865546	0.979610505	0.588404513	-0.133964801	-0.156753997	0.159961107	-0.032819196	-0.22036464	-0.107441469	1.37E-08	2.24E-25	-3.99E-15	-3.19E-19	3.04E-23	-7.29E-40
0.199	-0.246626552	-0.205452584	-0.145099843	0.243890617	0.372583241	0.463324388	0.07626043	-0.841930341	-0.921849676	-0.145987173	0.980086253	0.58938077	-0.133055307	-0.163290852	0.1568164	-0.021957437	-0.22018443	-0.10808626	1.69E-08	2.35E-25	-3.36E-15	-3.95E-19	3.74E-23	-9.03E-40
0.1991	-0.246633629	-0.205508005	-0.157238983	0.23406347	0.370886247	0.458894235	0.075546017	-0.824866878	-0.921520575	-0.145552874	0.98046132	0.588626348	-0.132757819	-0.169657331	0.153640752	-0.012141493	-0.22052454	-0.10795482	1.94E-08	2.30E-25	-2.31E-15	-4.55E-19	4.29E-23	-1.04E-39
0.1992	-0.246648218	-0.205372223	-0.168833419	0.224314185	0.369906189	0.454962706	0.072952249	-0.808742915	-0.920407231	-0.142871246	0.980691954	0.586438134	-0.133053451	-0.175699449	0.150531117	-0.003657782	-0.221285123	-0.107144201	2.09E-08	2.06E-25	-7.69E-16	-4.93E-19	4.62E-23	-1.12E-39
0.1993	-0.246668346	-0.205059532	-0.179614982	0.214915303	0.369582612	0.451559471	0.068803718	-0.793935775	-0.918658487	-0.138250884	0.980734402	0.583113017	-0.133923317	-0.181263219	0.147584451	0.003216477	-0.222366332	-0.105751457	2.11E-08	1.60E-25	1.31E-15	-5.00E-19	4.68E-23	-1.14E-39
0.1994	-0.246692042	-0.204584223	-0.189315507	0.206139367	0.369855058	0.4487142	0.063425013	-0.780822783	-0.916423185	-0.132000387	0.980544912	0.578947884	-0.135348531	-0.186194654	0.144897708	0.008416371	-0.223668318	-0.103873643	1.98E-08	8.88E-26	3.83E-15	-4.70E-19	4.39E-23	-1.07E-39
0.1995	-0.246717334	-0.203960588	-0.197666883	0.198258918	0.370663069	0.446456561	0.057140726	-0.769781169	-0.913850167	-0.12442835	0.980079733	0.574239623	-0.137310207	-0.190339807	0.142567844	0.012089698	-0.225091236	-0.101607812	1.67E-08	-1.13E-26	6.57E-15	-3.97E-19	3.70E-23	-9.06E-40
0.1996	-0.246742251	-0.203202921	-0.204478061	0.191546497	0.371946189	0.444816226	0.050275447	-0.761063592	-0.911088276	-0.115843371	0.979295113	0.569285121	-0.139789459	-0.193595341	0.140691812	0.014393537	-0.226535238	-0.099051018	1.15E-08	-1.40E-25	9.31E-15	-2.72E-19	2.54E-23	-6.22E-40
0.1997	-0.246764819	-0.202325512	-0.209787297	0.186274647	0.37364396	0.443822864	0.043153766	-0.75455202	-0.908286354	-0.106554046	0.978147298	0.564381267	-0.1427674	-0.196008524	0.139366569	0.015484966	-0.227900477	-0.096300315	3.81E-09	-2.87E-25	1.18E-14	-9.05E-20	8.43E-24	-2.07E-40
0.1998	-0.246783157	-0.201344405	-0.213675306	0.182695481	0.375695924	0.44349963	0.036096976	-0.750059786	-0.905590289	-0.096877031	0.976588933	0.559816767	-0.146216816	-0.197654512	0.138680631	0.015521062	-0.229092937	-0.093453835	-6.50E-09	-4.40E-25	1.39E-14	1.55E-19	-1.44E-23	3.53E-40
0.1999	-0.246796711	-0.200301841	-0.216222802	0.180755146	0.378041625	0.443772115	0.029376965	-0.747400224	-0.903101733	-0.087212252	0.974518657	0.555757803	-0.149985752	-0.19860846	0.138596149	0.014658905	-0.230078872	-0.090625868	-1.90E-08	-5.87E-25	1.53E-14	4.52E-19	-4.20E-23	1.03E-39
0.2	-0.246805954	-0.199260246	-0.2175105	0.180164112	0.38062059	0.444490759	0.023227563	-0.746386666	-0.900888258	-0.078008793	0.971793515	0.552276179	-0.153826164	-0.198945521	0.138977932	0.013055572	-0.230860109	-0.087943146	-3.25E-08	-7.15E-25	1.59E-14	7.74E-19	-7.20E-23	1.77E-39
0.2001	-0.246811383	-0.198282564	-0.217619115	0.180626775	0.383352751	0.445504064	0.017881623	-0.746832445	-0.899016559	-0.069716374	0.968269479	0.549441265	-0.157487536	-0.19874085	0.139688284	0.010868142	-0.23143894	-0.085532724	-4.60E-08	-8.14E-25	1.53E-14	1.10E-18	-1.02E-22	2.51E-39
0.2002	-0.246813498	-0.197431742	-0.216629361	0.181847532	0.386099812	0.446660533	0.013571997	-0.748550894	-0.897553332	-0.062784716	0.963802524	0.547322434	-0.160719351	-0.198069603	0.140589509	0.008253693	-0.231817655	-0.083521656	-5.85E-08	-8.69E-25	1.34E-14	1.39E-18	-1.29E-22	3.18E-39
0.2003	-0.246812797	-0.196770723	-0.214621953	0.18353078	0.388712712	0.447808669	0.010531535	-0.751355346	-0.896565273	-0.057663539	0.95824862	0.545989057	-0.163271092	-0.197006934	0.141543908	0.005369302	-0.231998544	-0.082036995	-6.87E-08	-8.70E-25	9.98E-15	1.64E-18	-1.52E-22	3.74E-39
0.2004	-0.246809779	-0.196362453	-0.211677605	0.185380915	0.391042392	0.448796974	0.00899309	-0.755059134	-0.896119077	-0.054802564	0.951463742	0.545510506	-0.16489224	-0.195627997	0.142413785	0.002372049	-0.231983898	-0.081205795	-7.57E-08	-8.04E-25	4.79E-15	1.81E-18	-1.68E-22	4.12E-39
0.2005	-0.246804941	-0.196269877	-0.207877032	0.187102335	0.39293979	0.449473952	0.009189514	-0.75947559	-0.89628144	-0.054651511	0.943303862	0.545956153	-0.16533228	-0.194007948	0.143061443	-0.0005811	-0.231776006	-0.081155111	-7.83E-08	-6.58E-25	-2.37E-15	1.87E-18	-1.73E-22	4.27E-39
0.2006	-0.246798782	-0.196555941	-0.203300948	0.188399437	0.394255845	0.449688105	0.011353658	-0.764418048	-0.897119057	-0.0576601	0.933624952	0.547395369	-0.164340694	-0.19222194	0.143349185	-0.003356619	-0.231377159	-0.082011997	-7.55E-08	-4.21E-25	-1.14E-14	1.80E-18	-1.67E-22	4.11E-39
0.2007	-0.246791801	-0.197283588	-0.198030069	0.188976617	0.394841498	0.449287937	0.015718373	-0.76969984	-0.898698624	-0.064278053	0.922282986	0.549897525	-0.161666965	-0.190345129	0.143139313	-0.005873213	-0.230789647	-0.083903506	-6.62E-08	-8.12E-26	-2.14E-14	1.58E-18	-1.47E-22	3.61E-39
0.2008	-0.246784496	-0.198515764	-0.192162527	0.188538273	0.394547688	0.448121949	0.022516511	-0.775129479	-0.901086836	-0.07495509	0.909133936	0.553531994	-0.157060575	-0.188452698	0.142294132	-0.008056641	-0.23001576	-0.086956692	-4.93E-08	3.70E-25	-3.17E-14	1.18E-18	-1.09E-22	2.69E-39
0.2009	-0.246777366	-0.200315415	-0.185924885	0.1867888	0.393225354	0.446038646	0.031980924	-0.780479935	-0.904350389	-0.09014093	0.894033775	0.558368146	-0.150271007	-0.186620036	0.140675944	-0.00983266	-0.22905779	-0.09129861	-2.37E-08	9.02E-25	-4.15E-14	5.65E-19	-5.24E-23	1.29E-39
0.201	-0.246770907	-0.202744695	-0.179601151	0.183435151	0.390725436	0.442887002	0.044341066	-0.785508283	-0.908554913	-0.110279336	0.876841116	0.564474409	-0.14105077	-0.184922626	0.138148367	-0.011127032	-0.227918046	-0.097054599	1.17E-08	1.47E-24	-4.98E-14	-2.80E-19	2.60E-23	-6.39E-40
0.2011	-0.24676544	-0.205805114	-0.173475598	0.178380341	0.386898873	0.43861513	0.059565551	-0.789971521	-0.913684239	-0.135356663	0.857617235	0.571846588	-0.129384604	-0.183435952	0.134675993	-0.011865514	-0.226600399	-0.104218384	5.61E-08	2.03E-24	-5.59E-14	-1.34E-18	1.24E-22	-3.06E-39
0.2012	-0.246760995	-0.20939566	-0.167832501	0.171858841	0.381596605	0.433391705	0.077182036	-0.793626649	-0.919583917	-0.164585999	0.836766015	0.580357729	-0.115649849	-0.182235496	0.130394111	-0.011973866	-0.225111362	-0.112561189	1.06E-07	2.54E-24	-5.90E-14	-2.53E-18	2.34E-22	-5.77E-39
0.2013	-0.246757572	-0.213405424	-0.162956135	0.164137117	0.374705222	0.42741515	0.096675612	-0.796230667	-0.926086146	-0.19710579	0.814724415	0.589869024	-0.10026174	-0.181396743	0.125454489	-0.011377846	-0.223457698	-0.121832763	1.57E-07	2.94E-24	-5.82E-14	-3.74E-18	3.47E-22	-8.54E-39
0.2014	-0.246755171	-0.217723496	-0.159130776	0.155481636	0.366373756	0.420883889	0.11753137	-0.797540573	-0.933023126	-0.23205448	0.791929391	0.600241666	-0.083635516	-0.180995174	0.120008896	-0.010003215	-0.221646174	-0.131782852	2.05E-07	3.20E-24	-5.27E-14	-4.89E-18	4.53E-22	-1.12E-38
0.2015	-0.246753792	-0.222238969	-0.156640697	0.146158864	0.356868456	0.413996344	0.1392344	-0.797313369	-0.940227057	-0.268570516	0.7688179	0.611336848	-0.066186413	-0.181106273	0.114209098	-0.007775731	-0.219683555	-0.142161204	2.46E-07	3.27E-24	-4.17E-14	-5.87E-18	5.44E-22	-1.34E-38
0.2016	-0.246753435	-0.226840932	-0.155770173	0.136435268	0.346456117	0.40695094	0.161269792	-0.795306052	-0.94753014	-0.305792341	0.7458269	0.623015765	-0.048329668	-0.181805524	0.108206863	-0.004621152	-0.217576606	-0.152717566	2.76E-07	3.10E-24	-2.44E-14	-6.59E-18	6.11E-22	-1.50E-38
0.2017	-0.2467541	-0.231418476	-0.156803479	0.126577315	0.335403531	0.399946099	0.183122639	-0.791275623	-0.954764574	-0.342858401	0.723393346	0.635139608	-0.030480519	-0.183168409	0.10215396	-0.000465239	-0.215332092	-0.163201686	2.91E-07	2.65E-24	4.87E-17	-6.95E-18	6.45E-22	-1.59E-38
0.2018	-0.246755788	-0.235860694	-0.160024891	0.116851471	0.323977493	0.393180244	0.204278029	-0.78497908	-0.961762559	-0.378907142	0.701954197	0.647569572	-0.013054201	-0.185270411	0.096202155	0.004740979	-0.212956779	-0.173363309	2.87E-07	1.88E-24	3.18E-14	-6.86E-18	6.36E-22	-1.57E-38
0.2019	-0.246758498	-0.240056674	-0.165718682	0.107524202	0.312444796	0.3868518	0.224221054	-0.776173424	-0.968356296	-0.413077008	0.681946409	0.660166849	0.003534047	-0.188187015	0.090503216	0.010910508	-0.210457433	-0.182952184	2.60E-07	7.26E-25	6.85E-14	-6.21E-18	5.76E-22	-1.42E-38
0.202	-0.246762231	-0.24389551	-0.174161049	0.098861976	0.301072233	0.381159189	0.242436804	-0.76463068	-0.974377984	-0.444506445	0.66380694	0.672792633	0.018868989	-0.191988845	0.085208911	0.017910828	-0.207840818	-0.191718058	2.06E-07	-8.38E-25	1.07E-13	-4.92E-18	4.56E-22	-1.12E-38
0.2021	-0.246766987	-0.24726629	-0.185317776	0.091131258	0.2901266	0.376300835	0.258410371	-0.750465296	-0.979659824	-0.472333897	0.647972746	0.685308116	0.032535388	-0.196635833	0.080471008	0.025609385	-0.2051137	-0.199410677	1.20E-07	-2.75E-24	1.44E-13	-2.88E-18	2.67E-22	-6.57E-39
0.2022	-0.246772766	-0.250058107	-0.198753505	0.084598516	0.279874688	0.372475161	0.271626844	-0.734132387	-0.984034015	-0.495697809	0.634880785	0.697574493	0.044118007	-0.201977783	0.076441275	0.033873626	-0.202282845	-0.20577979	-3.10E-10	-4.85E-24	1.77E-13	7.41E-21	-6.87E-25	1.69E-41
0.2023	-0.246779485	-0.252190501	-0.214006279	0.079464377	0.270583293	0.369834123	0.281714046	-0.716101744	-0.987379234	-0.513960227	0.624841523	0.709463741	0.053304534	-0.207859754	0.073234869	0.042570997	-0.199355017	-0.210644145	-1.57E-07	-6.97E-24	2.03E-13	3.75E-18	-3.48E-22	8.57E-39
0.2024	-0.246786733	-0.253704005	-0.230614143	0.075667869	0.262519208	0.368280048	0.288866936	-0.696843156	-0.989758823	-0.527371653	0.617662827	0.720905774	0.060191629	-0.214126807	0.070821487	0.051568944	-0.196336982	-0.214096669	-3.38E-07	-8.93E-24	2.18E-13	8.08E-18	-7.49E-22	1.85E-38
0.2025	-0.246794017	-0.254669199	-0.248115139	0.073083051	0.255944712	0.3676318	0.293421314	-0.676826414	-0.991281987	-0.536403231	0.613027748	0.731849877	0.064977515	-0.220624001	0.069134699	0.060734916	-0.193235506	-0.216298376	-5.29E-07	-1.06E-23	2.20E-13	1.26E-17	-1.17E-21	2.88E-38
0.2026	-0.246800845	-0.255156662	-0.26604731	0.071583984	0.250949142	0.367708182	0.295712982	-0.656521308	-0.992057931	-0.541526104	0.610619335	0.74224535	0.067860415	-0.227196396	0.068108076	0.069936357	-0.190057354	-0.217410282	-7.14E-07	-1.17E-23	2.05E-13	1.71E-17	-1.58E-21	3.89E-38
0.2027	-0.246806722	-0.255236974	-0.283948701	0.071044726	0.247398637	0.368327999	0.296077742	-0.636397629	-0.992195859	-0.543211417	0.610120639	0.75204149	0.069038551	-0.233689053	0.067675189	0.079040714	-0.186809291	-0.217593402	-8.79E-07	-1.22E-23	1.70E-13	2.10E-17	-1.95E-21	4.79E-38
0.2028	-0.246811157	-0.254980714	-0.301357353	0.071339339	0.245144564	0.369310054	0.294851394	-0.616925166	-0.991804975	-0.541930314	0.611214711	0.761187598	0.068710147	-0.239947031	0.067769608	0.087915435	-0.183498082	-0.217008751	-1.01E-06	-1.19E-23	1.13E-13	2.41E-17	-2.23E-21	5.49E-38
0.2029	-0.246813656	-0.254458462	-0.317811311	0.072341881	0.244038293	0.370473151	0.292369741	-0.59857371	-0.990994483	-0.538153938	0.6135846	0.769632972	0.067073426	-0.245815391	0.068324905	0.096427965	-0.180130494	-0.215817343	-1.09E-06	-1.05E-23	3.01E-14	2.59E-17	-2.40E-21	5.92E-38
0.203	-0.246813726	-0.253740799	-0.332848617	0.073926413	0.243931191	0.371636094	0.288968582	-0.581813052	-0.989873589	-0.532353433	0.616913356	0.777326912	0.064326611	-0.251139191	0.069274649	0.104450501	-0.176713291	-0.214180195	-1.10E-06	-8.00E-24	-8.09E-14	2.62E-17	-2.43E-21	5.99E-38
0.2031	-0.246810874	-0.252898303	-0.346007316	0.075966994	0.244674627	0.372617687	0.284983721	-0.567112981	-0.988551495	-0.524999942	0.620884031	0.784218716	0.060667925	-0.255763493	0.070552412	0.111925462	-0.173253238	-0.212258321	-1.03E-06	-4.15E-24	-2.14E-13	2.46E-17	-2.28E-21	5.62E-38
0.2032	-0.246804608	-0.252001554	-0.356825587	0.078337685	0.246119967	0.373236734	0.280750957	-0.554942269	-0.987137407	-0.51656461	0.625179674	0.790257683	0.05629559	-0.259533712	0.072091765	0.118848911	-0.169757102	-0.210212736	-8.68E-07	1.22E-24	-3.56E-13	2.07E-17	-1.92E-21	4.73E-38
0.2033	-0.246794434	-0.251121132	-0.365007996	0.080912546	0.248118582	0.373312038	0.276606093	-0.54556236	-0.985740529	-0.50751858	0.629483336	0.795393112	0.05140783	-0.262367846	0.073826278	0.125218267	-0.166231647	-0.208204455	-5.95E-07	8.04E-24	-4.98E-13	1.42E-17	-1.32E-21	3.24E-38
0.2034	-0.246779859	-0.250327617	-0.370748888	0.083565635	0.250521838	0.372662404	0.27288493	-0.538776247	-0.984470065	-0.498332997	0.633478067	0.799574303	0.046202868	-0.264344383	0.075689523	0.131030947	-0.162683639	-0.206394494	-1.96E-07	1.57E-23	-6.27E-13	4.68E-18	-4.34E-22	1.07E-38
0.2035	-0.246760482	-0.249688303	-0.374332274	0.08617269	0.253181104	0.371118483	0.269907455	-0.534325529	-0.983430281	-0.489465664	0.636860211	0.80276082	0.04087977	-0.265563307	0.077614384	0.136284368	-0.159119843	-0.204936372	3.40E-07	2.37E-23	-7.32E-13	-8.13E-18	7.53E-22	-1.86E-38
0.2036	-0.246737243	-0.249221992	-0.376042167	0.088634195	0.255947747	0.368685794	0.267760237	-0.531951802	-0.982652546	-0.481238321	0.639522334	0.805063766	0.035650042	-0.266124598	0.079523639	0.14097595	-0.155547025	-0.203872966	9.88E-07	3.13E-23	-8.02E-13	-2.36E-17	2.19E-21	-5.39E-38
0.2037	-0.246712109	-0.248910497	-0.376162579	0.09086951	0.258673153	0.365503249	0.266351788	-0.531396665	-0.982112621	-0.473893183	0.641506683	0.806709834	0.030734683	-0.26612824	0.081332355	0.145103109	-0.15197195	-0.203162758	1.69E-06	3.80E-23	-8.24E-13	-4.04E-17	3.75E-21	-9.22E-38
0.2038	-0.246687072	-0.248734698	-0.374977522	0.092798472	0.261228019	0.361713121	0.265586134	-0.532401714	-0.981784868	-0.467671465	0.642859278	0.807928634	0.02635493	-0.265674215	0.082955403	0.148663264	-0.148401383	-0.202762101	2.39E-06	4.30E-23	-7.88E-13	-5.72E-17	5.30E-21	-1.31E-37
0.2039	-0.246664123	-0.248675475	-0.372771008	0.094340919	0.263539813	0.357457684	0.265367302	-0.534708548	-0.981643648	-0.46281438	0.643626138	0.808949773	0.022732018	-0.264862506	0.084307654	0.151653832	-0.14484209	-0.202627347	3.04E-06	4.58E-23	-6.82E-13	-7.26E-17	6.73E-21	-1.66E-37
0.204	-0.246645254	-0.248713707	-0.36982705	0.095416686	0.265546381	0.352879211	0.265599316	-0.538058763	-0.981663321	-0.459563144	0.643853283	0.810002859	0.020087186	-0.263793093	0.08530398	0.154072231	-0.141300836	-0.202714849	3.57E-06	4.57E-23	-4.95E-13	-8.53E-17	7.91E-21	-1.95E-37
0.2041	-0.246632457	-0.248830276	-0.366429659	0.095945612	0.267185567	0.348119976	0.266186202	-0.542193958	-0.981818248	-0.458158972	0.643586731	0.811317502	0.018641669	-0.262565961	0.085859253	0.15591588	-0.137784386	-0.20298096	3.94E-06	4.21E-23	-2.16E-13	-9.40E-17	8.71E-21	-2.15E-37
0.2042	-0.246627724	-0.24900606	-0.362862848	0.095847533	0.268395217	0.343322252	0.267031986	-0.54685573	-0.98208279	-0.458843077	0.642872503	0.813123309	0.018616706	-0.261281091	0.085888345	0.157182657	-0.134299506	-0.203382034	4.07E-06	3.44E-23	1.68E-13	-9.72E-17	9.02E-21	-2.22E-37
0.2043	-0.246633046	-0.249221941	-0.359410629	0.095042286	0.269113176	0.338628313	0.268040693	-0.551785675	-0.982431307	-0.461856675	0.641756617	0.815649889	0.020233531	-0.260038465	0.085306127	0.15790487	-0.130852961	-0.203874424	3.93E-06	2.20E-23	6.43E-13	-9.37E-17	8.69E-21	-2.14E-37
0.2044	-0.246650416	-0.249458797	-0.356357015	0.093449708	0.269277289	0.334180433	0.26911635	-0.556725393	-0.982838161	-0.46744098	0.640285094	0.819126849	0.023713383	-0.258938066	0.084027471	0.158172538	-0.127451517	-0.204414482	3.44E-06	4.16E-24	1.17E-12	-8.21E-17	7.61E-21	-1.87E-37
0.2045	-0.246681824	-0.249697509	-0.353954772	0.090989635	0.268825403	0.330120884	0.27016298	-0.561433235	-0.983277711	-0.475837207	0.638503952	0.823783798	0.029277498	-0.258064716	0.081967249	0.158081188	-0.124101939	-0.204958561	2.56E-06	-1.94E-23	1.70E-12	-6.11E-17	5.66E-21	-1.39E-37
0.2046	-0.246729264	-0.249918957	-0.352229021	0.087581905	0.267695362	0.32659194	0.271084611	-0.565756963	-0.983724319	-0.487286571	0.636459211	0.829850345	0.037147113	-0.257422342	0.079040332	0.157726346	-0.120810992	-0.205463016	1.22E-06	-4.71E-23	2.20E-12	-2.92E-17	2.71E-21	-6.67E-38
0.2047	-0.246794681	-0.250104135	-0.351104107	0.08314756	0.265825011	0.323734824	0.271786711	-0.56957404	-0.98415243	-0.502021377	0.634195907	0.837553573	0.047540161	-0.256987995	0.075162754	0.157203538	-0.117585442	-0.205884459	-6.17E-07	-7.67E-23	2.63E-12	1.47E-17	-1.37E-21	3.37E-38
0.2048	-0.246876698	-0.250242552	-0.350503932	0.077697475	0.263152196	0.321612386	0.272282292	-0.572761948	-0.984542727	-0.519936967	0.631685792	0.846932523	0.060428396	-0.256738708	0.070337199	0.156608291	-0.114432054	-0.206198977	-2.93E-06	-1.06E-22	2.93E-12	6.99E-17	-6.48E-21	1.60E-37
